id,EAP,HPL,MWS
id27945,0.9737525,0.022892646,0.0033549105
id00243,0.9871862,0.0019755852,0.0108382525
id02745,0.936767,0.006308709,0.056924254
id23550,0.0055964747,0.0020191164,0.99238443
id13023,0.07967665,0.0037460707,0.9165773
id24796,0.08942347,0.010267017,0.90030956
id12284,0.12384615,0.85447437,0.02167951
id02664,0.0014873766,0.9976737,0.00083892007
id23767,0.9723255,0.021364417,0.0063100914
id05859,0.0017283177,0.99667335,0.0015982977
id14350,0.1191651,0.81101525,0.06981965
id01191,0.041062843,0.94736433,0.011572864
id17034,0.6864317,0.0057953703,0.30777296
id25292,0.90080357,0.098258786,0.0009376978
id22121,0.9985012,0.0005555328,0.0009432491
id20872,0.9988832,0.0008684433,0.0002484057
id17720,0.08641118,0.87802225,0.03556653
id22658,0.08098647,0.9058542,0.013159327
id09567,0.9416225,0.020445062,0.03793237
id16445,0.9904412,0.0024277337,0.0071310434
id08349,0.13441469,0.59267664,0.27290866
id27437,0.21734469,0.18453777,0.59811753
id03812,0.99892235,0.0004938237,0.0005837992
id22304,0.8691197,0.0762073,0.05467296
id04449,0.43008143,0.47860977,0.09130885
id15605,0.28851518,0.11774654,0.5937383
id01768,0.94304025,0.030308675,0.026651088
id20019,0.2179589,0.68921894,0.09282214
id09593,0.0077927997,0.93879956,0.05340767
id23179,0.68527573,0.011968803,0.30275548
id21279,0.99115914,0.0028716992,0.0059691397
id06711,0.004083929,0.000322823,0.99559325
id14243,0.00021692143,0.999705,7.798328e-05
id04839,0.0028424277,0.0008515751,0.99630606
id17220,0.0019945065,0.9943294,0.0036761444
id24177,0.6027319,0.15567137,0.2415967
id20512,0.008791922,0.005319171,0.9858889
id14036,0.00066437497,0.9977769,0.0015586413
id25001,0.0066852234,0.0043440987,0.98897076
id06175,0.005455923,0.9919477,0.0025963883
id24720,0.110253505,0.8442429,0.045503695
id08070,0.9828492,0.017004792,0.0001460012
id18934,0.95017534,0.03422651,0.015598099
id01338,0.9887334,0.0049001896,0.0063663605
id19008,0.002844099,0.9943605,0.002795472
id19632,0.01234394,0.8387306,0.14892556
id26224,0.004547687,0.00077061314,0.99468166
id08219,0.9729106,0.007976032,0.019113414
id24008,0.004960331,0.0004833248,0.9945563
id12475,0.22161557,0.5849678,0.19341667
id05766,0.25654888,0.119312346,0.6241388
id27386,0.0033348487,0.9956067,0.0010583699
id12476,0.0036818776,0.9961669,0.0001512122
id08311,0.9357325,0.0583621,0.005905433
id04996,0.63350666,0.35802436,0.008468988
id17350,0.10625915,0.89222455,0.0015162912
id05546,0.0039633936,0.99343103,0.0026055407
id16504,0.000927929,0.9990068,6.527485e-05
id05782,0.004419515,0.0009030874,0.9946774
id20560,0.9499381,0.030422747,0.019639116
id14171,0.023795485,0.07064497,0.90555954
id27461,0.7716932,0.043132514,0.18517429
id03581,0.2004267,0.033761766,0.7658115
id21847,0.07116124,0.00522032,0.9236184
id11712,0.8450221,0.06750366,0.0874742
id26738,0.030599527,0.012670795,0.9567297
id13668,0.9984547,0.0006404956,0.00090480753
id15114,0.9974246,0.0011339792,0.0014414123
id20130,0.58087295,0.13956957,0.27955753
id18331,0.75027984,0.00577468,0.24394545
id24465,0.9974753,0.0010766251,0.001448013
id13539,0.95628166,0.04070071,0.0030176546
id27564,0.007943063,0.9884614,0.0035955652
id26043,0.10597712,0.0020491558,0.89197373
id04965,0.001078606,0.00012492316,0.99879646
id08645,0.008113539,0.0014880272,0.9903984
id26610,0.7192363,0.03823126,0.24253242
id21737,0.35525757,0.6150732,0.029669212
id25784,0.0006130437,0.99927586,0.00011112995
id23030,0.9848962,0.0053134123,0.009790347
id16450,0.0036250218,0.99609756,0.0002774357
id02161,0.25470123,0.016159138,0.7291396
id25535,0.9636364,0.023024615,0.013339017
id16566,0.8933438,0.01478686,0.091869324
id05714,0.997095,0.0022078562,0.0006971843
id16524,0.2427277,0.74647045,0.010801824
id23941,0.0008242959,0.993932,0.0052436953
id00831,0.0037132269,0.023595162,0.9726916
id18145,0.36173505,0.27199858,0.36626637
id17227,0.9993986,0.00026745495,0.00033400158
id09417,0.8248097,0.03519609,0.13999428
id21307,0.91952485,0.017262718,0.0632125
id05650,0.0008545179,0.99885035,0.00029508714
id23901,0.8965391,0.044448216,0.059012715
id05831,0.9982986,0.0015256504,0.00017577167
id16708,0.0062038605,0.9874927,0.0063034534
id02281,0.05990884,0.08581201,0.85427916
id11599,0.63929445,0.08889141,0.2718142
id18353,0.10814979,0.7809057,0.11094446
id07413,0.90579927,0.08325538,0.010945297
id15653,0.0011447271,0.9976246,0.0012307223
id09715,0.0017632834,0.00012272621,0.998114
id05108,0.056231387,0.9414449,0.0023236906
id09537,0.6532698,0.03678403,0.30994612
id27596,0.98456895,0.013735966,0.001695077
id24255,0.040127978,0.006612682,0.95325935
id05080,0.00086698064,0.00024026076,0.9988927
id09484,0.9939016,0.0011543724,0.0049440446
id14864,0.06549487,0.030038437,0.9044666
id26836,0.609488,0.05465033,0.33586165
id07003,0.84110767,0.10860771,0.05028468
id13750,0.0012604854,0.9982779,0.00046164365
id21799,0.012604903,0.113900796,0.8734943
id11285,0.9988502,0.00022484675,0.000924893
id04735,0.97522336,0.018437378,0.0063392455
id23049,0.004268102,0.00074817525,0.9949837
id05826,0.27021998,0.6889122,0.0408678
id17916,0.06623794,0.90041924,0.033342857
id14081,0.12792644,0.0015372107,0.8705363
id10527,0.11936437,0.0052022394,0.8754333
id16059,0.012657336,0.9436242,0.04371844
id25542,0.995359,0.0027585293,0.0018824188
id05402,0.0027667454,0.0038604157,0.9933728
id01927,0.8377858,0.1272302,0.034984
id27656,0.27329463,0.014642017,0.7120633
id06708,0.078901604,0.7255326,0.19556578
id03524,0.8731551,0.036408346,0.09043651
id12297,0.8965638,0.016540334,0.086895786
id03439,0.99080557,0.0020443075,0.0071500884
id04587,0.0006666267,0.99900085,0.00033256068
id25470,0.0026537213,0.99673694,0.0006093099
id01212,0.25845426,0.6882465,0.053299304
id13932,0.6757319,0.15926757,0.16500056
id00124,0.024466068,0.003343203,0.97219074
id01592,0.9929938,0.0035026406,0.0035036195
id13461,0.3076272,0.60042596,0.091946855
id24681,0.018175,0.15043579,0.8313892
id23245,0.37725115,0.047226336,0.57552254
id14073,0.09649592,0.077416636,0.8260874
id05172,0.9802725,0.0012951887,0.018432356
id21979,0.8120357,0.1069228,0.08104153
id00328,0.85411114,0.0074781617,0.13841067
id26102,0.968117,0.02487217,0.007010866
id14867,0.3440328,0.084636204,0.571331
id27544,0.0009847096,0.9986254,0.00038985242
id16228,0.99588937,0.0018061047,0.0023045288
id16342,0.060245734,0.91966534,0.020088889
id24933,0.9953762,0.0040452825,0.00057845534
id04601,0.7303447,0.20378728,0.06586801
id01599,0.001417427,0.99523276,0.0033497917
id06238,0.87817556,0.107650645,0.014173806
id06826,0.4563537,0.36139974,0.18224661
id23307,0.9820473,0.0053657703,0.012586926
id13575,0.9632889,0.013941702,0.022769332
id24174,0.7402327,0.023152791,0.23661448
id19534,0.22277978,0.18088531,0.59633493
id19602,0.014687904,0.0024607934,0.98285127
id26962,0.005311955,0.99195683,0.0027311728
id04448,0.021516342,0.9781993,0.00028437222
id09786,0.21235658,0.7272692,0.060374193
id25240,0.5791665,0.29305008,0.12778343
id14893,0.93419576,0.061919317,0.0038849001
id24221,0.9936469,0.004918437,0.0014346356
id04696,0.62350065,0.01746675,0.35903257
id15153,0.01702238,0.8867338,0.09624387
id13882,0.00080779847,0.9983998,0.00079237676
id17836,0.011944483,0.9793841,0.00867146
id00574,0.011344783,0.98138934,0.0072658663
id02078,0.017694924,0.6493029,0.33300215
id21206,0.03578343,0.904191,0.0600255
id20084,0.9189165,0.012914299,0.06816913
id26598,0.012512038,0.003623829,0.9838642
id06838,0.20522535,0.012942521,0.7818321
id08786,0.009168873,0.009620656,0.98121053
id09550,0.010740012,0.14848797,0.84077203
id10206,0.96465474,0.013955347,0.021389838
id21113,0.94815534,0.007841503,0.04400313
id21151,0.1567734,0.78061795,0.06260861
id02692,0.99884194,0.00046576592,0.0006922913
id26446,0.88848376,0.048382558,0.06313367
id07377,0.018191276,0.98049223,0.0013164696
id15998,0.7816995,0.16381624,0.05448429
id19637,0.9926863,0.0006218745,0.0066918256
id19735,0.008025234,0.95089585,0.04107889
id13739,0.04482345,0.02936984,0.92580676
id25175,0.4240015,0.30992067,0.26607782
id00563,0.46485347,0.12470777,0.41043875
id09982,0.9414007,0.0029657367,0.055633534
id15459,0.00094224524,0.99889636,0.00016136958
id20785,0.0042966004,0.00022133133,0.9954821
id07145,0.003294744,0.019337581,0.9773677
id22204,0.6409494,0.25234923,0.10670131
id09285,0.85761285,0.0248725,0.11751462
id18157,0.000690344,0.0004763794,0.99883324
id12134,0.0051616225,0.0038124863,0.99102587
id23914,0.9961469,0.0010063509,0.0028467614
id10483,0.98968583,0.009169304,0.0011448276
id07092,0.9548633,0.0150901675,0.030046495
id14786,0.025045836,0.028956836,0.94599736
id25741,0.9927356,0.0024395315,0.004824803
id09050,0.011368077,0.9860226,0.0026093207
id04938,0.9876779,0.0040368563,0.008285213
id05901,0.4872059,0.03353468,0.47925934
id16975,0.0041175117,0.99568695,0.0001955426
id08547,0.0035715853,0.0023414483,0.994087
id16355,0.7171581,0.012832241,0.2700097
id14568,0.8978347,0.005045393,0.097119935
id25599,0.010766958,0.7778652,0.21136782
id01670,0.0031462023,0.9964514,0.00040245435
id23945,0.0023668578,0.9973972,0.00023591518
id17394,0.016199525,0.0024786335,0.9813219
id06501,0.37580276,0.4453655,0.17883173
id26234,0.004775946,0.99173707,0.003487003
id21280,0.009471586,0.0016524497,0.9888759
id20048,0.0055796863,0.0045616874,0.98985857
id01216,0.1908014,0.7309026,0.07829596
id25320,0.98099226,0.0074265446,0.011581146
id22833,0.015623217,0.0050508315,0.9793259
id22056,0.40333647,0.50172204,0.094941534
id02275,0.00051488506,0.99802566,0.0014595054
id26127,0.6588521,0.010311666,0.33083624
id17011,0.0025553368,0.9970145,0.0004301737
id13847,0.98579895,0.004109668,0.010091336
id00013,0.0096344575,0.9893512,0.0010142827
id16463,0.9832149,0.008127153,0.008657888
id04845,0.106411405,0.8620375,0.03155112
id01787,0.07539607,0.18207708,0.7425268
id08637,0.99661666,0.002203031,0.001180334
id11414,0.003690957,0.0040048896,0.99230415
id13177,0.3448961,0.33354214,0.32156175
id24517,0.9933868,0.005174311,0.0014389058
id26838,0.9691757,0.013054662,0.017769657
id23081,0.0018340116,0.9969823,0.0011836934
id16327,0.06580978,0.8828637,0.051326554
id27282,0.005930228,0.9937337,0.0003361302
id07489,0.46602002,0.30147773,0.23250222
id01718,0.00419966,0.002217485,0.9935828
id15441,0.9531621,0.026659772,0.020178132
id27736,0.005649561,0.91733795,0.07701253
id16324,0.0019886633,0.053290814,0.9447205
id12027,0.21588574,0.063288435,0.72082585
id24653,0.0018567384,0.9969717,0.0011715663
id17541,0.14393008,0.01417622,0.84189373
id22406,0.12931442,0.74630296,0.12438265
id18356,0.7060112,0.24377477,0.050214034
id04505,0.6757596,0.14450376,0.17973664
id04246,0.7537171,0.048665818,0.19761708
id07368,0.5530571,0.11010834,0.33683458
id26185,0.003180521,0.001596203,0.99522334
id08878,0.16129215,0.15417367,0.6845342
id27691,0.0052960454,0.0026428003,0.99206114
id18004,0.7796574,0.11663862,0.10370395
id24426,0.8605652,0.018587071,0.120847754
id14164,0.9690608,0.02301698,0.007922167
id12653,0.0010225674,0.99832207,0.00065533305
id18060,0.18788701,0.060592055,0.75152093
id18556,0.5350461,0.072597064,0.3923569
id27371,0.020121027,0.067766175,0.9121128
id11989,0.25878215,0.47796664,0.26325122
id26095,0.9893924,0.004409389,0.0061982116
id24978,0.3441646,0.080209665,0.5756258
id20322,0.70043963,0.058000725,0.24155961
id01954,0.9576563,0.04058833,0.0017553549
id07434,0.54260117,0.069501266,0.38789758
id18144,0.0024062528,0.002397769,0.9951959
id16250,0.23523208,0.7155893,0.049178623
id17793,0.0019093386,0.0008986687,0.99719197
id24067,0.4346034,0.06484366,0.5005529
id13891,0.030177096,0.0022203817,0.96760255
id07334,0.040067878,0.9318558,0.028076278
id15633,0.001495323,0.9975331,0.00097161025
id23239,0.9808514,0.015462896,0.0036857
id10674,0.04821696,0.015897702,0.93588537
id22093,0.8069161,0.10427572,0.08880815
id08444,0.0056804977,0.97262716,0.021692311
id03257,0.025771227,0.0036225966,0.97060615
id10040,0.5156873,0.45889136,0.025421351
id04902,0.0031164146,0.0010069733,0.99587655
id01219,0.85485077,0.07050915,0.07464004
id01340,0.9754274,0.011641616,0.012931022
id05117,0.0018322348,0.9933281,0.004839677
id04908,0.048307635,0.002094649,0.9495978
id03626,0.0050253295,0.0008263536,0.9941484
id01888,0.9984113,0.00087948295,0.00070919626
id17199,0.044096578,0.008393472,0.94750994
id11200,0.62476903,0.350225,0.025005935
id27561,0.4583914,0.03442707,0.5071816
id20966,0.006691321,0.98740536,0.0059033134
id10257,0.0052207345,0.9917858,0.0029933618
id21168,0.012320699,0.77645975,0.21121953
id23363,0.001601239,0.00058246055,0.9978163
id05321,0.91625226,0.07923301,0.004514704
id09928,0.0030839227,0.00043479312,0.9964813
id18015,0.9978649,0.0016111081,0.0005240613
id02082,0.0018327421,0.99724185,0.00092535367
id19279,0.8675543,0.06588487,0.06656088
id08541,0.042277567,0.91399026,0.043732174
id15249,0.0015123043,0.99768984,0.0007978599
id03609,0.04198713,0.892486,0.065526836
id22902,0.11432902,0.0024288672,0.88324213
id17733,0.9720272,0.026081255,0.0018915571
id07554,0.0046655186,0.0060802675,0.98925424
id14120,0.6422785,0.19270115,0.16502032
id21802,0.014275886,0.9824257,0.0032983471
id15614,0.006687944,0.99145585,0.0018562417
id19437,0.0009255043,0.00010202271,0.99897254
id22698,0.9776498,0.015654968,0.0066952244
id21841,0.00457775,0.9947613,0.00066102284
id16177,0.7700085,0.19508643,0.03490505
id15887,0.060368754,0.01178275,0.9278485
id22629,0.7197981,0.04660145,0.23360045
id10346,0.9423268,0.0053093657,0.05236382
id05154,0.93402445,0.02186187,0.044113636
id22913,0.43649137,0.4930627,0.070445955
id10544,0.21262005,0.22336671,0.56401324
id08703,0.2186254,0.7751685,0.0062061367
id12817,0.17923911,0.008630009,0.81213087
id25433,0.575309,0.29594493,0.12874615
id25112,0.091563165,0.03538549,0.87305135
id05054,0.0025927953,0.9959164,0.0014907656
id02311,0.019828571,0.9751924,0.004979052
id22160,0.022268249,0.96684253,0.010889245
id17422,0.9948782,0.0046470007,0.0004748222
id18985,0.86533386,0.044000234,0.09066586
id21905,0.040913686,0.005282469,0.9538039
id17474,0.9339633,0.0578519,0.008184828
id15236,0.0018722529,0.9969121,0.0012156201
id13964,0.5585583,0.021000681,0.42044103
id15962,0.005106798,0.9923058,0.0025874083
id20866,0.13163227,0.16552955,0.7028381
id06625,0.74071646,0.027985174,0.23129836
id09793,0.4381526,0.06662645,0.49522096
id17365,0.0003280092,0.99958295,8.9040324e-05
id18463,0.039576877,0.9473044,0.013118753
id20693,0.15459158,0.7022908,0.14311764
id08785,0.0015023608,0.9978314,0.00066623447
id06783,0.0034141387,0.950657,0.045928843
id23178,0.0059748157,0.0012880143,0.9927371
id13513,0.004438125,0.9917114,0.0038504563
id25361,0.0021522054,0.0005180216,0.99732983
id22319,0.7825474,0.15973383,0.057718683
id14024,0.34627107,0.06454237,0.58918655
id24186,0.0022339262,0.9975914,0.00017474692
id20965,0.8745485,0.08189898,0.043552503
id06242,0.16283806,0.06229597,0.774866
id25665,0.012929978,0.119974375,0.8670956
id09706,0.27743015,0.10280571,0.61976415
id11026,0.003995317,0.99262804,0.003376625
id04223,0.98783,0.0063728085,0.0057971817
id19674,0.0037035102,0.9945938,0.001702658
id23420,0.042660363,0.4950837,0.4622559
id18059,0.090142325,0.9006928,0.009164851
id22576,0.88612616,0.102680564,0.011193312
id18495,0.0009502876,0.99712795,0.0019217292
id14139,0.99710065,0.001411714,0.0014875974
id18313,0.019510617,0.9787926,0.0016967714
id27356,0.9864872,0.010862687,0.0026501184
id16035,0.02295691,0.007348431,0.9696946
id04182,0.35537395,0.32388446,0.3207416
id15667,0.98463124,0.0042501334,0.011118605
id08713,0.9973417,0.0019479711,0.0007103473
id25563,0.001518633,0.9979381,0.0005432324
id17023,0.99170786,0.007261564,0.0010305685
id03014,0.003353565,0.9963624,0.00028399937
id23812,0.005557018,0.99400663,0.00043631304
id20057,0.053914428,0.15268876,0.7933968
id12385,0.7062491,0.12506479,0.16868612
id24416,0.08349064,0.91404265,0.0024666903
id15672,0.016521078,0.8993985,0.084080465
id13868,0.99336034,0.006050693,0.0005890367
id21095,0.04579237,0.022960642,0.931247
id05305,0.41407487,0.433766,0.1521591
id15384,0.048080124,0.027073566,0.92484635
id14049,0.0036572707,0.00043079452,0.99591196
id23441,0.92892796,0.057058293,0.014013744
id12856,0.042490132,0.00037635886,0.9571335
id16055,0.0028703557,0.00035461655,0.996775
id24771,0.06641569,0.86976314,0.06382116
id14053,0.8048963,0.043785516,0.15131822
id19547,0.0063170083,0.1064309,0.88725203
id03639,0.01989882,0.97663975,0.0034613574
id14546,0.35799104,0.5583117,0.08369725
id13935,0.27501118,0.0058258697,0.71916294
id20335,0.762125,0.13459238,0.10328256
id07301,0.3141829,0.030406991,0.65541005
id10186,0.7412984,0.0022301273,0.2564715
id00192,0.62282217,0.2794912,0.09768664
id17851,0.95245034,0.046088167,0.0014615633
id08403,0.088333204,0.8500679,0.0615989
id06183,0.3544237,0.16479985,0.4807764
id24738,0.20760019,0.6430083,0.14939155
id15112,0.92885196,0.020594057,0.05055393
id19819,0.00083779974,0.0005339252,0.99862826
id17722,0.006982795,0.006758862,0.98625827
id24273,0.05698932,0.8362213,0.10678937
id18939,0.004161144,0.0009414868,0.9948973
id16076,0.06783563,0.92848134,0.0036829978
id23158,0.0039806543,0.0015426511,0.99447674
id12745,0.7560952,0.07942087,0.164484
id22538,0.33905804,0.21528438,0.44565758
id14975,0.19474559,0.8016469,0.003607545
id27537,0.84497195,0.05041902,0.104609
id06632,0.4143548,0.026143415,0.55950177
id08100,0.0381619,0.9602951,0.0015429674
id00843,0.99766505,0.0014892472,0.0008456843
id22159,0.12431088,0.0018039847,0.87388515
id18672,0.72382075,0.007649668,0.26852965
id06916,0.022402177,0.9751405,0.002457346
id22212,0.5686901,0.07681925,0.35449067
id00273,0.18087286,0.012672581,0.80645454
id26325,0.541078,0.27002633,0.18889567
id23683,0.012019446,0.9830694,0.0049111554
id14419,0.010665998,0.9826948,0.0066392273
id11931,0.0018832901,0.9971198,0.0009969947
id00568,0.3243208,0.6411261,0.03455313
id12271,0.90607184,0.075035796,0.018892363
id12622,0.97828513,0.020833839,0.0008810848
id03156,0.23524003,0.57969654,0.18506348
id25592,0.85464865,0.1372552,0.008096177
id24367,0.9958204,0.000824246,0.0033553615
id16007,0.0056502875,0.009710206,0.9846395
id04785,0.71854144,0.039423358,0.24203523
id07888,0.008242854,0.011460101,0.9802971
id13557,0.13044977,0.71206266,0.15748754
id20726,0.931328,0.021118818,0.0475532
id09580,0.96712005,0.018786035,0.014093854
id05173,0.013623797,0.98549104,0.0008851863
id10394,0.00067576877,0.99906355,0.0002607313
id03926,0.006447576,0.93930435,0.05424809
id07264,0.9886662,0.0062841675,0.0050496124
id01862,0.0052442523,0.95761997,0.037135754
id20808,0.039981205,0.9547365,0.0052822586
id26658,0.8019745,0.062060513,0.13596505
id04479,0.21780929,0.13466491,0.6475258
id17445,0.014108531,0.95375836,0.03213317
id04430,0.0015075185,0.9807726,0.01771989
id06052,0.7108213,0.010279308,0.27889943
id11485,0.3888435,0.17698275,0.43417373
id13060,0.25169238,0.021064049,0.72724354
id20873,0.49545008,0.014341813,0.49020806
id21927,0.009537909,0.98934036,0.0011216784
id02736,0.5218448,0.029718682,0.44843647
id11234,0.13881719,0.12086239,0.74032044
id27894,0.9977622,0.0013452009,0.000892612
id23208,0.12364079,0.13176368,0.7445955
id18470,0.30377737,0.43794084,0.25828174
